,msc,ldn,pit
0,0.8332422008612926,2.220585534187231,11.014119180879913
1,-1.6769547116183043,-0.5798546329672325,-22.910836974404305
2,0.3981829385310653,0.7498221976328057,-1.1667854393413617
3,0.4124234560377078,0.4569710742184823,0.26269822567551293
4,-0.6061214167607082,-1.5208625789846564,55.49366124213221
5,0.5509730427731223,1.2482204284170857,5.643856482016995
6,1.590954283841532,1.1174957292977101,0.6312428623958466
7,4.047475338977573,7.152890014981694,5.031070384422151
8,1.3275221833263655,-38.265211508025,66.06207358060135
9,-2.4197399570564735,1.0,-10.953132121044497
10,4.484992629050365,2.544456476096519,-237.32946389379137
11,1.5619372514090024,2.892589244172038,32.9171725775832
12,3.9755965594548472,-2.9576010851517767,-1.2409920550624682
13,-2.6347983053940722,1.0,-1.4760474674466104
14,1.920949561574827,0.17388195653929076,-113.91403405300876
15,9.284622629965408,0.17388195653929076,361.5559579066299
16,-0.08562798629572564,0.5720233738601681,0.03237983416083962
17,0.2265555295174149,0.4908834185918532,5.594256875710493
18,0.2981311378604859,0.20979888728449891,-3.0669049624965328
19,-0.4685546699726465,-0.38520486788183766,0.06850271662792155
20,-0.7237240218158414,-2.407692827997172,0.11515991329154027
21,0.5881570499977553,0.7065253773846083,0.18840950595969383
22,1.9125297507041985,0.9526488059920314,2.3405506957136706
23,-0.46069601815640265,-0.6916263206180987,1.3932449787618575
24,0.27589712464189753,0.0,0.27421269821625993
25,-0.3327353426696725,-0.38305257754338196,-0.6309278894082504
26,0.05535775771922181,0.034687722233987375,-0.00404833610706208
27,-0.15769341097120448,-0.1871871771001252,35.242908446800975
28,0.13666391407899414,0.19727445464539123,6.123640082746183
29,-0.022353958254658163,-0.0,1.753593794521686
30,-0.434387449497833,-0.6684272322323612,-9.323034041044025
31,1.3380812226352492,-1.4654997672607986,3.671380829399468
32,4.7177574614938536,1.0288090552509126,-1.3593080552422987
33,0.3158536206995078,0.4814617888205946,-27.309343288533285
34,1.3943016824531842,1.9212672256341308,10.204778614515451
35,-1.5959183141785138,-0.616432430682844,0.7452060404231804
36,7.437336457877059,0.686915797685836,23.55269867623126
37,1.0235783794884272,1.2595626777177744,4.659947729701275
38,1.6849222817559437,0.7359968966925724,3.275715557425314
39,1.1130318112881725,1.1011316853759359,-39.4979541068476
40,0.2844859392261472,0.291632065270043,0.4375129598956043
41,0.4053437200801451,0.5566321800140169,0.38330133883460865
42,1.0786692559723223,0.4878508452942206,1.7660335367844158
43,0.893014883031759,-0.4312206766039176,0.8603527476997676
44,3.511012748409256,-1.0369888562226413,1.3296736354077658
45,-6.645452529351438,9.474302685996818,13.443383925404104
46,-7.049341515485941,1.0,-6.355315768185348
47,-1.2441773467710513,-1.0543391734611853,5.2798398829428415
48,2.1660192652455468,2.1650855881112934,-2.1077492283434225
49,4.715217891494812,4.386809607691894,247.54585699599846
50,3.3655299520129294,3.445577543469195,-56.66316839224615
51,-5.254377825805121,-6.885690094385254,-3.201808851776889
52,2.798270071813618,4.0200171912280265,6.318535345168512
53,8.639931362660846,6.449930249384856,-40.29788198132861
54,5.15390722898493,1.3987013077150336,-11.918355322732337
55,4.402904538340792,31.774405858463815,1.6726371424197806
56,-94.85692740160052,-3.9961545374737155,5.887969807048296
57,-0.4523323684472555,-1.3362031014032503,1.7301732948718995
