,msc,ldn,pit
0,0.20444369509992813,1.0,1.0
1,0.9461173398283159,1.0,1.0
2,0.06157370371603425,0.12080179200940046,0.7804421868899798
3,-0.25988900278581323,1.0,1.0
4,0.3321902479270889,1.0,1.0
5,-0.16672034445609787,1.0,-0.3747720318404016
6,-0.9205272355522837,1.0,1.0
7,0.34645205822103686,0.2685652604104572,1.0
8,-0.3384995636852216,1.0,0.28012742120177897
9,16.642574845633693,1.0,1.0
10,1.3448759701239246,1.0,1.0
11,-1.1228559645635539,1.0,1.2566582475956887
12,1.7317630369512125,1.0,-2.8297120645735037
13,-0.3560867066869086,1.0,1.0
14,-0.9776577359127091,1.0,1.0
15,1.2574033363391532,0.4942442657598716,1.0
16,0.549276117789677,0.5197791187147293,1.0
17,-14.005625930973071,1.0,1.0
18,1.3239516878680513,1.0,1.0
19,-5.139881602712335,1.0,1.0
20,-2.194754076420046,1.0,1.0
21,0.7298240202621418,0.7424180821191454,1.0
22,0.5152079996755018,1.0,1.0
23,22.99411163614905,1.0,-0.24525812972844624
24,-3.4077971522926016,1.0,1.2304843738931532
25,1.7515325741323193,1.0,1.0
26,-0.7506996216789823,1.0,1.0
27,-2.4890553019848225,1.0,0.6040843743280527
28,0.13354192896299938,0.3069324235216612,0.08248775299064638
29,0.19082438013699968,1.0,1.0
30,0.19526993304280094,-0.5414961956108659,1.0
31,1.3695090201971387,1.0,1.2635802681729145
32,-0.016943495956634035,1.0,1.0
33,1.2737392029939518,1.0,1.0
34,-9.765180021211398,1.0,4.550785023260863
35,0.5691072853074076,1.0,3.6404001945743345
36,0.542646292383526,1.0,17.44991141008512
37,-0.09396335316479824,1.0,1.0
38,1.0696304694934127,1.0,1.0
39,0.10245731681650748,1.0,1.0
40,-1.9837770930149417,1.0,-0.01249123675683843
41,2.2555880571418165,1.0,1.0
42,1.481881354396898,0.5826159327725043,5.490041606921723
43,-0.6557051220571319,1.0,1.0
44,1.3961567736917688,1.0,1.0
45,2.892742832813221,1.0,1.0
46,1.3019463324757707,1.0,1.0
47,8.141789573188346,1.0,1.0
48,0.526433760877581,1.0,1.0
49,-1.496323263681496,1.0,-0.8725140145352622
50,1.9860430753227063,1.0,1.0
51,-20.539348699955447,1.0,1.0
52,-2.699445033319038,1.0,-2.0213645691073867
53,-0.5815438688939,0.004171158991719829,1.0
54,-1.1117802303836257,-0.015650238042678254,1.0
55,0.13941216569217887,1.0,0.1536316107134547
56,0.6952169908276873,1.0,1.0
57,-0.29796071046609207,1.0,1.0
58,2.19033709098408,0.25,1.0
59,0.18552845728916587,1.0,1.0
60,4.597089700874016,1.0,1.0
61,-47.2903883301992,1.0,1.0
62,-0.039789716462247875,1.0,1.0
63,-0.05024972514402498,1.0,1.0
64,-2.286931066566048,1.0,1.0
65,-1.6771792939167711,1.0,1.0
66,4.520311260111245,1.0,1.0
67,0.25519534073486316,0.8534224291221713,0.5634457666064667
68,-0.3136730461063857,1.0,1.0
69,5.862032501806807,1.0,1.0
70,12.348931660299742,1.0,-5.301161620079031
71,0.5630044067164581,1.0,-5.520454808778241
72,-0.7335247056742987,1.0,1.0
73,8.94776280289032,1.0,1.0
74,-0.16589688930134228,1.0,-3.1560140033610535
75,0.2583075682548892,1.0,1.0
76,-4.835407757010031,1.0,1.0
77,4.096445888876115,1.4158794561723105,1.0
78,1.5513236432802688,1.3607694616408748,1.0
79,-2.073578893176323,1.0,1.0
80,-3.7667149855440507,1.0,1.0
81,8.47864357114687,1.0,1.0
82,-3.120333867484486,1.0,1.0
83,-9.559676170135393,1.0,1.0
84,-2.461416183604758,1.0,1.0
85,11.115965567011225,1.0,1.0
86,10.52033821047933,1.0,1.0
87,-2.9047279649937976,1.0,1.0
88,0.285301370362999,1.0,1.0
89,-0.9212048096083567,1.0,1.0
90,-5.146577661679895,1.0,1.0
91,-6.029296059155162,1.0,1.0
92,0.7423308326781185,1.0,1.0
93,-0.21279147528795503,1.0,1.0
94,-16.68123898958873,1.0,1.0
95,-0.7604992354641926,1.0,1.0
96,-15.551383479088951,1.0,1.0
97,-36.52121505006479,1.0,1.0
98,20.8685817535859,1.0,1.0
99,-1.3796074648881647,1.0,1.0
100,3.310574914329025,1.0,1.0
101,0.028203937699445434,1.0,0.1135931467609912
102,-0.9110604836122038,1.0,1.0
103,0.47671851825751155,1.0,1.0
104,0.6529186769572151,1.0,-29.359113372639754
105,0.2381879421909312,1.0,-0.6636536476737966
106,2.909482314160423,1.0,1.0
107,0.2968994315817095,1.0,1.0
108,4.580959336028336,1.0,1.0
109,-55.34937285555255,1.0,1.0
110,-7.35130510681399,1.0,1.0
111,6.199750775432562,1.0,2.133356797209542
112,-4.431944413277646,1.0,1.0
113,-5.469589021920729,1.0,1.0
114,1.8884918984403862,1.0,1.0
115,0.13419389157782224,1.0,-1.8325364825163393
116,-0.8410785348437655,1.0,1.0
117,-3.0110719387881515,1.0,1.0
118,0.6105811120828164,1.0,1.5355793915009548
119,-1.011542791749712,1.0,1.0
120,-0.8896898288112114,1.0,1.0
121,-1.0743218120446907,1.0,1.1928334181347513
122,0.5246385052930035,1.0,-1.4867858808759757
123,4.141706749076693,1.0,1.0
124,0.09701333231549487,1.0,1.0
125,13.019282197186707,1.0,1.0
126,0.4026652829800436,1.0,1.0
127,0.2995383126289013,1.0,-1.0200290986921468
128,-0.08394829827607676,1.0,1.0
129,3.406292907756157,1.0,1.0
130,0.8506936013811576,-0.04553322846823585,1.0
131,2.540536665738734,0.0698394716837794,1.0
132,21.61690274931279,1.0,0.5756267801201552
133,-16.72168639898053,1.0,1.0
134,-5.334458086464698,1.0,1.0
135,1.353011815143798,0.18461643532158287,3.9067391905878166
136,8.870008086631296,1.0,1.0
137,13.536197497050876,1.0,1.0
138,0.1326696299871794,1.0,1.0
139,0.3507279896894881,1.0,1.0
140,23.49962608601708,1.0,0.3592079708499789
141,0.8029085694815825,1.0,1.0
142,6.706592294446268,1.0,1.0
143,-0.21235784263474994,1.0,1.0
144,0.662990950435633,1.0,1.0
145,1.3183061416075126,1.0,1.0
146,0.22490281604799298,0.25,0.25
147,17.378516611874808,1.0,1.0
148,-0.27964395156392174,1.0,1.0
149,-4.654430779251009,1.0,0.035728840531620926
150,-1.4681432039816256,1.0,1.0
151,1.0615427560789825,1.0,1.0
152,-0.46177049788008817,1.0,0.2646878930928605
153,-10.18851009628451,1.0,1.0
154,-0.5251295872558444,1.0,1.0
155,-1.2248191105591084,1.0,1.0
156,0.18870101719530327,1.0,0.7464881498446421
157,10.206122606623447,0.19621667705420595,1.0
