,msc,ldn,pit
62,2.0019840130039697,1.0,1.0
63,53.87680944908016,1.0,-6.959675504864266
64,3.5011285472912963,1.0,1.0
65,-9.581133651494708,1.0,1.0
66,0.575969736724582,1.0,1.240398984558003
67,0.6512310037528,1.0,1.0
68,-1.4126038147855076,1.0,1.0
69,0.769013046363538,1.0,1.0
70,-0.5923263106591257,1.0,1.0
71,-0.8425573239524823,1.0,1.0
72,-1.2414275688269625,1.0,1.0
73,-0.5674489503889051,1.0,1.0
74,2.038274590115298,1.0,1.0
75,4.116972729450646,1.0,1.0
76,0.2717423502384613,1.0,1.0
77,0.8692280689312172,1.0,1.0
78,0.07369817816391154,1.0,1.0
79,1.0187293896690952,1.0,1.0
80,-3.2503139083076835,1.0,1.0
81,15.410612461818621,1.0,1.0
82,15.146570447114879,1.0,1.0
83,-44.11625101659688,1.0,1.0
84,-5.490454167564747,1.0,1.0
85,0.8951033454003401,1.0,1.0
86,0.9897101193547183,1.0,1.0
87,0.3784726796973474,1.0,1.0
88,0.6008148706547802,1.0,1.0
89,3.672455254123625,1.0,1.0
90,-20.39078918767445,1.0,1.0
91,-0.021390921298724608,-0.12706861922353946,1.0
92,-0.3702906940975113,1.0,1.0
93,0.2134640843264,1.0,0.32515272966681225
94,0.0723443474422122,1.0,1.0
95,0.12070274881056214,1.0,1.0
96,12.262003137305477,1.0,0.230733072291987
97,-0.30055259793977607,1.0,-2.8569148672930913
98,5.404708818267497,1.0,1.0
99,0.540947613778508,1.0,1.0
100,-158.2903560595487,1.0,1.0
101,-43.363621463544966,1.0,1.0
102,2.195968107015895,1.0,1.0
103,-17.624367558117342,1.0,4.054712717255793
104,12.475386333555736,1.0,1.0
105,-0.11078404439470634,1.0,1.0
106,-0.3063256047651941,1.0,1.0
107,0.04837456536938559,1.0,1.8547174734983958
108,-0.27564890230136085,1.0,1.0
109,0.8708998130187365,1.0,1.0
110,1.1119733260568243,1.0,2.8108449517295933
111,0.04234211876394455,1.0,1.0
112,-0.45297025007894365,1.0,1.0
113,-0.1596523520819524,1.0,1.0
114,0.38918873495551115,1.0,-0.7014027501167086
115,0.5181490285159183,1.0,1.0
116,-0.15494868394705735,1.0,1.0
117,0.027558921322928958,1.0,1.0
118,0.05311450786884865,1.0,1.0
119,0.3323455245643715,1.0,-0.5276972416591572
120,0.48957367987418304,1.0,1.0
121,2.3675162881264598,1.0,1.0
122,0.722626955392893,1.0,1.9456134660975788
123,-0.47234040993086557,1.0,-1.1488851680351928
124,1.6317697777814268,1.0,1.0
125,0.5839883852967793,1.0,1.0
126,-0.49149486639476936,1.0,1.0
127,-0.46525256920115454,1.0,-0.8737447027037966
128,0.18278529797302992,1.0,1.0
129,-0.016579756447576817,1.0,1.0
130,-0.9861394611158092,1.0,0.5414854534693815
131,2.2247995291889895,1.0,1.0
132,0.08288696893110734,1.0,1.0
133,0.0711818059662494,1.0,0.4616192933931894
134,-0.23432444549089995,1.0,1.0
135,-0.30723883833689486,1.0,1.0
136,-0.40012559135127257,1.0,0.8239847709583804
137,2.261517048575872,1.0,1.0
138,-0.4630697196873034,1.0,1.0
139,-11.058996638258096,1.0,1.0
140,-0.39381133269002794,1.0,1.0
141,-3.9153437989681117,1.0,5.706879890995061
142,-0.11598911119074502,1.0,1.0
143,0.21632311711535326,1.0,1.0
144,3.2919659308547353,1.0,0.3375417954184055
145,0.8405779760844069,0.25,1.0
146,-1.589441944803111,1.0,1.0
147,0.08082781384608341,0.25,0.25
148,0.30125984687060636,1.0,1.0
149,-3.4020934276565784,1.0,1.0
150,3.573285432996504,1.0,30.32332404833073
151,-3.571601303176569,1.0,1.0
152,-1.3413291367439606,1.0,1.0
153,-3.183057832686286,1.0,-0.29088806953217883
154,-0.5330306551911631,1.0,1.0
155,2.9435937288316123,1.0,1.0
156,1.3237134019797065,1.0,0.03044537639443844
157,2.224239142880423,1.0,0.3500141617271309
158,-1.2464701669555829,1.0,1.0
159,0.2605701619602785,1.0,1.0
160,-6.085751013153694,0.4875692963772201,-0.3811404542947217
161,-0.14030044911144438,1.0,1.0
162,-0.2597850457372531,1.0,1.0
163,-1.3190295548031892,1.0,-1.768954145772841
